ID,target,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,prob_8,prob_9,prob_10,prob_11,prob_12,prob_13,prob_14,prob_15,prob_16,prob_17,prob_18,prob_19,prob_20
TEST_00010,17,3.2359939813111546e-07,3.368971839237924e-08,1.4949003570055817e-13,3.526995058475327e-07,5.553882679695089e-08,6.58253477713016e-08,1.4036906300877609e-10,1.639832194084679e-13,1.8190409822310467e-06,4.63789051727063e-07,2.8331925082434194e-07,1.0563413743638577e-06,9.141109709239178e-07,1.8049658167535889e-06,7.664470893041894e-07,3.4550954745971297e-07,6.066007067089066e-07,0.9999675433212865,2.279766099743187e-05,4.997784506809998e-07,2.676209957135115e-07
TEST_00011,8,0.0023352380913061357,2.642912998723601e-06,6.045948033892682e-10,0.002420831642851053,2.1724525200375422e-05,0.0006719499358494821,2.809786315776532e-07,1.176573826473085e-09,0.7718652378196412,0.0016848040653364693,0.0021966298804838567,0.0010159344635509604,0.03182321494340702,0.14650987482032024,0.0031042210143849705,0.003143545242807524,0.002090300094169309,2.6696992629533813e-05,0.02613122879756749,0.0027988007599979384,0.002156841237697484
TEST_00012,11,0.0006283102443898425,2.607614182263262e-06,1.6530800972133712e-10,0.0008095487938334582,4.5436144111352964e-06,0.013304354762026384,7.665534885576803e-08,3.2223467938934477e-10,0.0001448777833433385,0.0006687661562435945,0.0007079422239687021,0.9720419449147341,0.003863597421754379,0.001780634189232706,0.0008921051668286295,0.0005719029617557437,0.0014145072284223392,7.087375318399268e-07,5.4128518808967515e-05,0.001665552492364834,0.0014438900332762851
TEST_00013,10,0.030162903230546465,1.9552703469535697e-06,1.0739473349696247e-09,0.029854439890503213,7.49790828119544e-05,0.00030611703275204826,5.043461699535474e-07,2.1141254521021395e-09,0.002424950866912415,0.03208764803819222,0.4981070797414649,0.019944267701213655,0.0015067791153867815,0.0017657231757122237,0.03833904382856985,0.02160348582045497,0.1512448343098752,7.421108965659956e-06,0.00032707164043215887,0.04803899013202692,0.12420180247958972
TEST_00014,15,0.09174564445576679,3.8490884051827434e-06,1.0119724230667523e-09,0.0858364197146541,3.883509101747203e-05,0.00036248345827199927,4.752415682345933e-07,1.99212436845556e-09,0.0006046455961515017,0.18629175092681133,0.07742262090563139,0.019081995809959885,0.0011024755667551878,0.0007376016729440843,0.10039913757235285,0.19627325647954771,0.10485185789611036,3.4845519921073284e-06,0.00033582977906091447,0.09714558645318787,0.03776204673571434
TEST_00015,15,0.14891816057440177,2.992706937465982e-06,7.868192601027925e-10,0.15618957853697094,2.209609678126856e-05,0.0001452366213663952,3.695053447753568e-07,1.5488977623232665e-09,0.0004862427911626594,0.1671931029830073,0.025642646719304375,0.021787110208384843,0.0008062365725958363,0.0006017155862219399,0.09291856058116571,0.23700856225778155,0.05122832051761644,3.370180479988086e-06,0.00026111120447376405,0.08938414721538727,0.007400436804898583
TEST_00016,11,0.034955746793365515,3.3352147765636656e-05,8.766774199621518e-09,0.03949471639824145,0.0006696303727911175,0.02239692350610697,4.120355933658317e-06,1.724560994751906e-08,0.012609518847002451,0.03372145714422243,0.07351275032208433,0.3375949579082491,0.2054528675427151,0.025711117031159844,0.03837617921947273,0.047654835930010235,0.04219399770547057,4.883949289085433e-05,0.002911652337132568,0.045802165989346506,0.03685514494365489
TEST_00017,16,0.08627579458575027,2.7797283486278375e-06,1.0772138132448253e-09,0.1354751583809129,4.271992583897673e-05,0.00036576090850453844,5.059703488876416e-07,2.120520656107669e-09,0.0005861765055050862,0.0796718243252471,0.11097577908869595,0.013409270141532337,0.00120716706502217,0.0015454182957543453,0.08013537398467013,0.17260408493021295,0.2124918206254233,6.163794223652352e-06,0.0003575442929151205,0.07318044527133503,0.03166620898202414
TEST_00018,11,0.009985820715936209,2.2332040091466588e-06,1.020943960556622e-09,0.010702879781734558,1.2280032573648524e-05,0.30456913122748736,4.794547735047935e-07,2.009785342261467e-09,0.0006309284306752453,0.016440986778658816,0.013111000643754613,0.38469778080338923,0.0012788894438311423,0.0009056101192860431,0.029546281243864575,0.013005192070533089,0.022281777894689412,4.425994165880304e-06,0.00033880704344518473,0.18314384295089906,0.009341649135564019
TEST_00019,20,0.014234189027832586,2.516242841525123e-06,6.614066649642543e-10,0.01568171952352671,3.3500138150720994e-05,6.763514382846212e-05,3.108590245958745e-07,1.301089899310443e-09,0.0004090683989144847,0.018850759569170497,0.028542034410801876,0.025632437183717705,0.0025034952957717935,0.001617950610745643,0.30638796047815126,0.01393342062019994,0.010443385835952036,3.7910545502765064e-06,0.00021966874222919657,0.17952096803753864,0.38191518686455556
TEST_00020,6,7.77027384612362e-05,2.085630749294427e-08,2.4728532427025526e-11,9.121075636020925e-05,3.78849692130428e-06,3.4558689442075645e-05,0.9912418076598678,1.2264613913088966e-10,0.00041884863736483017,5.453510447787921e-05,2.7570696464016486e-05,2.5698359643883325e-05,0.003376524545306813,0.0006299947915926364,6.558083016757881e-05,9.566136214525346e-05,6.653020686046485e-05,1.9620334638214886e-05,0.0036647772555850897,6.845130191441061e-05,3.7117229104229915e-05
TEST_00021,3,0.17349283279650032,1.3890448364740705e-06,8.706484334708415e-10,0.3305420954213646,3.478833213833724e-05,0.00031537440528217,4.092019889296083e-07,1.7127010395345709e-09,0.0004256245605182011,0.17275114030367147,0.03486543590179713,0.022903389733024953,0.0014311638600297675,0.000896343329317081,0.04440592613808291,0.09342365232038068,0.06978150579735301,4.704514206420743e-06,0.00026537004494281397,0.05083020029180979,0.003628651419405366
TEST_00022,5,0.008929294324073887,7.26574239583684e-06,2.0668741310454325e-09,0.012703934237595112,0.00014700996649117643,0.6726154476879914,9.584348503338136e-07,4.028481475328734e-09,0.0017431481545024375,0.007408674185301573,0.01406316654030903,0.17630526274351266,0.04028428466131869,0.0025277898947733564,0.009623818377463792,0.00911238539291916,0.015859759538697588,8.79252026029037e-06,0.0006976125990662786,0.010857374771518305,0.017104014131603465
TEST_00023,15,0.14022056516589682,8.905136996154394e-06,8.149639041239395e-10,0.10220030647656327,5.368415373274718e-05,0.0002341888910828043,3.8272260688362663e-07,1.6043020697115274e-09,0.0005036357693967383,0.05621519685468332,0.06309998891843692,0.029946722987401826,0.0008258269233846623,0.0005940070355367863,0.14986981368032626,0.18825850368982522,0.09862820970011311,6.360049604669246e-06,0.00027045119177769296,0.15590644029878564,0.013156807934582595
TEST_00024,16,0.11083626912626955,4.5868483171471894e-06,1.205938528066291e-09,0.09205222010781261,4.0698126838875065e-05,0.0008100560581813232,5.663317539186898e-07,2.3739575050276054e-09,0.0006995769252070955,0.15732073124272716,0.06172364089847755,0.05212983270698493,0.001222013023379935,0.0008789787700674791,0.10526983127075305,0.08532994669504863,0.216736801279924,6.235088875548028e-06,0.00040019872104245273,0.07564134272482596,0.03889647047361685
TEST_00025,2,0.005547116096902112,0.00017179060491603546,0.7956747566800332,0.0036446282349260864,0.00028665221678015387,0.0011320514712340633,2.026444010058981e-06,6.6117972795218765e-09,0.035926322278220436,0.0031644349897508835,0.006280503143573096,0.001953807678736298,0.014204616279941516,0.036253386913989015,0.005126844077194627,0.004061874424255842,0.0032562648372428285,0.01584951058277448,0.05961257960724765,0.004528468625072665,0.003322358201401669
TEST_00026,8,0.0016826371068854851,0.0008708398871085151,4.381652265836077e-10,0.0011295838113678277,9.867327527667706e-05,0.0012099353644293104,2.0751796533151805e-07,8.37189092777793e-10,0.7334983794243732,0.001548718437021383,0.0006798060708721832,0.0008561100711673751,0.04685231693421696,0.2034003303915818,0.0012811006911515423,0.0017851069465217022,0.0014010948439227805,4.7195460639716016e-07,0.00022681423123769264,0.0018807158060759868,0.001597155958863567
TEST_00027,16,0.053945671608122824,6.6257963739154686e-06,1.742002912229756e-09,0.041989993884068474,0.00010080731548033612,0.0013503871047087024,8.18077822089714e-07,3.4292302559558384e-09,0.0008751278488233295,0.04795416005774005,0.2594207288451788,0.03949159539236464,0.0019518072662219762,0.002428988255050231,0.09643541235984701,0.06082011593412123,0.2648634094221385,1.1039324565158592e-05,0.0005780952522053063,0.06441343704180155,0.0633617740421327
TEST_00028,13,0.002894057923543558,0.00023471000060034948,6.128788517140751e-10,0.0017771666271429126,0.0001757930081525403,0.0007968702518846427,2.9077275127987385e-07,1.1766789123223081e-09,0.15679878292139188,0.001692538148139053,0.0035603568727854665,0.0009518141830222687,0.061150141758282775,0.67900514222364,0.0018591052717719314,0.0017983520114700554,0.0016931311526367679,3.597822001482886e-05,0.08146596916290746,0.0028571520149086285,0.0012526456853957436
TEST_00029,12,0.0021618299290469597,3.2013248880116474e-05,4.5130828149897494e-10,0.0014655933786623038,0.00012998191031972256,0.0006839287883232246,2.1374260354743276e-07,8.623011316922401e-10,0.2937832329010326,0.001599539980099822,0.0014485037117651178,0.0006009797763700273,0.4938369992813548,0.1971707579811722,0.0017967375678057075,0.0016019418670421154,0.001122733727258148,4.258853528153501e-07,0.0001436966046587577,0.001963303144861924,0.000457585259780773
TEST_00030,13,0.0012995748909633066,3.642302591739756e-06,3.3988518757042266e-10,0.0009614854077298049,7.465833098991766e-05,0.0005147764840152516,1.6180542425977276e-07,6.527711281582762e-10,0.25949154066354774,0.0008581534292905844,0.0011153522022037332,0.0005965774591811656,0.08385840928424819,0.6451217410795799,0.001022736435987583,0.0012188638982105321,0.0013720813086516626,9.108606839226129e-07,0.0002049224193295668,0.0014006673847670027,0.0008837433599477701
TEST_00031,9,0.12388660391000872,1.1031605249628805e-05,1.1490890822411787e-09,0.13056910110709755,0.00010146339797211407,0.0004892924241084368,5.400682064468854e-07,2.2604371523723685e-09,0.000662677572530633,0.2209071610434641,0.11374007403700241,0.01599092041025418,0.0013879033311386731,0.0008382162655908369,0.06906353387766892,0.04778901797484403,0.10948962837515136,7.108555352758806e-06,0.0003816395672681391,0.1533147313507899,0.011369351716774745
TEST_00032,1,2.11193491005027e-06,0.9995164624225634,7.118242999821828e-13,2.4045420481031242e-06,1.0444175130984305e-07,8.253826076324896e-07,3.320762574477968e-10,1.3596060808088763e-12,0.00040713437079507674,2.93456049631356e-06,1.9673557597419756e-06,8.418958257862722e-07,1.3614371553171248e-05,3.9381829457823906e-05,1.952673580599148e-06,2.723039087913313e-06,2.639769132507414e-06,1.2610572148256168e-09,2.5689291846001133e-07,2.4461540156370528e-06,2.19676829168337e-06
TEST_00033,2,0.0037946304575446114,7.701217828570014e-06,0.7355548847783177,0.0024495841968786196,0.00014836811544411283,0.0010500190135700974,1.8733292439087003e-06,6.112220785297599e-09,0.023421867870645468,0.003789094876510326,0.0030425470680453233,0.0018648990474888455,0.012639992249587135,0.03769114933513556,0.004898106139376612,0.002375375312583506,0.003456776489860889,5.057302207472045e-05,0.1570478589713932,0.0033102324964156314,0.003404459899834421
TEST_00034,18,0.0005674603378141439,1.5934069593880275e-07,2.0539291835099452e-10,0.0003288158020089684,2.096717561363929e-05,0.0001462919883844768,2.7379227117101394e-07,2.609426272205971e-10,0.0023974031070132422,0.00046500383064913164,0.0002824639946954916,0.00019284670205929326,0.005992557377304256,0.0056928566205822,0.0004951372286507331,0.00045327709725780525,0.00042815516720998267,2.8144515943121628e-05,0.9815693757049062,0.0007513288615648377,0.00018748088903968712
TEST_00035,5,0.009864846808037722,2.4353227314604157e-05,2.2572962713435566e-09,0.006963981375201408,0.00020728109654309413,0.7486406684612746,1.0478855123404957e-06,4.3918248071264895e-09,0.005402389121767711,0.01226230734696606,0.01363440520289013,0.10111389556970832,0.04091028623720225,0.010157158832610817,0.010987448447887557,0.010198608580363203,0.012277876247016085,1.114094961825406e-05,0.0007399417198021027,0.012635538779711897,0.003966817461450494
TEST_00036,9,0.13522904123613794,8.709657536214399e-07,1.3512173469829166e-09,0.10723682318695307,7.381667074537404e-05,0.0005898966918401237,6.3467057706639e-07,2.659903038689559e-09,0.0006205985908651395,0.13671305025062297,0.12696224753608082,0.023441881944780127,0.001473603789556155,0.0010671464786184246,0.07003861965156175,0.1140850015751706,0.12135609897962596,3.977445738501157e-06,0.0004292341742972211,0.056805977365216795,0.10387147478473795
TEST_00037,11,0.023842717548729627,1.3618536858463669e-05,3.940125877476401e-09,0.03518167682566849,8.350028153907348e-05,0.13751032027854626,1.8518466050285016e-06,7.750841128087664e-09,0.0024368986126075813,0.03296690528504432,0.028664334562313237,0.4356871725692502,0.004596521880702111,0.0038204330931556644,0.08307538186490211,0.03031538193354357,0.030957079442637377,1.893620812695269e-05,0.0013086086693376861,0.13274236272965478,0.01677628613981044
TEST_00038,4,0.0010457244687574678,4.5031737494018167e-07,2.551728633200575e-10,0.001110381122285656,0.9452132092559892,0.001601961431768778,1.1965822305048852e-07,4.899692910364009e-10,0.00032064693295045653,0.001105969696494293,0.0034423025551188393,0.03536727378137374,0.0012766082409740064,0.0007458008381907654,0.0015785177073660247,0.001601944297618195,0.0023228849042937886,5.792496058903693e-07,9.02569755658005e-05,0.0021645987388010336,0.0010107690821060525
TEST_00039,3,0.1507079577816323,3.412874565403879e-06,6.182908268868578e-10,0.3028960273350952,2.9477109357677142e-05,0.00021805678219643073,2.9036117536119014e-07,1.2171401067443915e-09,0.000358676653486507,0.13281703846006537,0.014294961114562148,0.007525615688380596,0.0006335491546960622,0.00045065689329327227,0.05287755868959899,0.11643311666140486,0.08526533540517414,3.2134809204619888e-06,0.00020518392305548733,0.12975229850563358,0.005527571290275458
TEST_00040,20,0.0015853661889595728,5.197422595819872e-07,1.5550962097555236e-10,0.0018332117346005435,4.674495320372792e-06,1.650120209700561e-05,7.311165527290713e-08,3.063339952016239e-10,9.610267057509631e-05,0.0019054197659514726,0.002710670416895141,0.018952787690560035,0.0007496291825503818,0.0006885502258671581,0.0015437998170294725,0.0020486422995637447,0.00236468788060343,2.0362514433871e-06,4.9391126555508574e-05,0.004825714595388551,0.9606222211402806
TEST_00041,7,1.3340957758175048e-10,7.126865849870964e-10,4.6045662574639525e-17,1.435987174341959e-10,4.2713910505129766e-11,3.8930865558389866e-11,2.1457397089649803e-14,0.9999999907432323,4.82362819135941e-09,1.7566191079573337e-10,2.0663618037102655e-10,3.45505278616202e-10,5.777639077704866e-10,1.1786319905266052e-09,1.234564170527907e-10,1.537075693545584e-10,1.8108420495371648e-10,1.3887475315422336e-13,1.6360321484721086e-11,2.0946577218384734e-10,1.933661309135757e-10
TEST_00042,4,0.0015524573431844161,4.968094302222467e-07,4.547978818864697e-10,0.0021033738394659637,0.9252192014828909,0.010398158214845752,2.130344264226986e-07,8.74727270077537e-10,0.006423526900698604,0.002747509227958007,0.002384818732058901,0.03055334943131787,0.0036538987380502165,0.003392564395293982,0.001624254583972446,0.002889251498915581,0.0021306664528634774,1.6170775672030516e-06,0.0001569701628446011,0.0028198201987267987,0.001947850545963725
TEST_00043,17,7.070324756085809e-07,5.703473137080018e-10,1.6577816233212485e-13,7.439711075896231e-07,4.5075864831471896e-09,2.4826884776505126e-07,7.694619028765152e-11,3.22954736778703e-13,4.6791238838481054e-06,5.819873849758266e-07,1.6040907680198648e-06,3.3776833406897313e-06,1.6376570047848668e-06,1.6583902085066798e-06,1.0017097399021101e-06,6.775964711308753e-07,6.509589539995451e-07,0.9999147089345891,6.595337202915833e-05,1.3705385095519536e-06,3.935293167367393e-07
TEST_00044,4,1.4265912213053248e-05,1.1106759047460782e-08,2.99930121065718e-12,2.2063390409522912e-05,0.997234791845798,0.00014292831812969922,1.4049195005722537e-09,5.769329659017019e-12,2.286602249660327e-06,1.9876997326317005e-05,1.8645471481495083e-05,0.0024119923160938433,1.0411217137464968e-05,3.4183280181401375e-06,1.53828342055959e-05,9.477230295320063e-06,2.654975169338876e-05,1.469645370097245e-08,1.0943124489063546e-06,3.21768611092446e-05,3.461139448952715e-05
TEST_00045,1,5.305248245847186e-05,0.959062732380157,1.9887916262943537e-11,6.335798580980744e-05,5.129906387512721e-06,1.0821102303885802e-05,9.357915370521921e-09,3.819600856536037e-11,0.027879889702985723,6.90001033142125e-05,7.727604391257575e-05,2.83987813974147e-05,0.0018402905156253173,0.010473202236476067,6.492498997213293e-05,0.0001300238832236474,9.330573391476303e-05,2.4253879627599554e-08,7.5134093718614055e-06,7.7337665453329e-05,6.37094073573412e-05
TEST_00046,5,0.012361638163166641,2.473478188886314e-05,2.4344818207912155e-09,0.012961917596062205,0.00011914438498273484,0.5701504484791523,1.1288990386512921e-06,4.744974437374872e-09,0.0029895277969950547,0.009201658781827226,0.02631545554126307,0.27523505790816744,0.020558605921927344,0.003943665158395733,0.008229002367033675,0.009892554542635797,0.014300045831486294,7.921857022806762e-06,0.0007629216249610588,0.012003691298242447,0.020940871886294406
TEST_00047,6,1.1446629730709224e-06,2.5095249955128974e-10,6.03461943298433e-13,8.564494915412594e-07,4.421288561743477e-08,1.687141100065728e-07,0.9998337952874747,1.989340691397194e-12,7.3138885514607775e-06,9.18913493281825e-07,1.1801908831792438e-06,4.5205195372551905e-07,9.247674832696948e-05,4.683947689840967e-06,1.4496567329149847e-06,1.572907366848742e-06,1.170828652545554e-06,4.797744915606556e-08,5.0872757571806546e-05,1.2048171830770756e-06,6.457336651698762e-07
TEST_00048,18,0.00036449281414381465,6.065763621828836e-07,1.3692047895756608e-10,0.0003714033602168845,2.2889682070826957e-05,8.117037052941444e-05,3.013750223172618e-06,7.872915416230846e-10,0.015594228312566101,0.0004994876525260888,0.00029435800213427164,0.0002095722640394789,0.1580672950911502,0.016465942507037257,0.0005286783311651459,0.0004169387339751231,0.0005583269572596168,1.2252620063469905e-05,0.8055553659320004,0.00042277085858208693,0.0005312052597424567
TEST_00049,14,0.07139029936563734,3.2749116301976486e-06,8.6101432569805e-10,0.15074691979127952,4.227480606215634e-05,0.0005183194175133374,4.043487639486802e-07,1.6949549026389582e-09,0.0005320942561875759,0.11768795974829219,0.029308660721215525,0.03950823171289379,0.0008724911716742769,0.0006288292176625585,0.2110657098433659,0.13218075257217296,0.0635886024164957,4.931200641381237e-06,0.00028573333045102655,0.1678059853007308,0.013828523311360766
TEST_00050,11,0.001676354430944281,5.436608148522285e-06,6.207756227588834e-10,0.003892844850321062,1.748220905956674e-05,0.339963050056818,2.878612597414675e-07,1.2100770804126986e-09,0.0005427850230861245,0.004684368340932519,0.004835149453285342,0.6065258337333096,0.0026946302643750548,0.0006036739082540229,0.008152321979111867,0.012619238959345788,0.0031931310009067565,2.6614982749002018e-06,0.00020952456132912543,0.006210971717018457,0.00417025171336672
TEST_00051,15,0.14364951547933424,3.907835804436856e-06,1.0274178329180835e-09,0.13188510042615154,3.8177437256109654e-05,0.0006173614544216008,4.824950275507357e-07,2.0225295224343367e-09,0.0006349291890784587,0.118543974053376,0.05161012946185992,0.02418901230572072,0.0010411127458477493,0.0007503595849728182,0.10372275963542935,0.15612394194732307,0.1284166760270918,5.312079638784933e-06,0.0003409554410450211,0.1112463769673116,0.027179912383361985
TEST_00052,10,0.07826995590492798,4.85279667708162e-07,1.0242189624663434e-09,0.10672011276762655,5.356801701165281e-05,0.0001990262086581525,4.813796481202589e-07,2.0147981829291085e-09,0.0006640924190312737,0.09433899601531096,0.22823178580531003,0.025953332669171356,0.0012736103032973318,0.00074937414639025,0.12736534666614635,0.07352917432015595,0.13191482446318853,5.299799751897327e-06,0.0003401672574080185,0.12393152305239637,0.006458840485884349
TEST_00053,5,0.0005117353053242404,4.448498576631319e-08,1.0237373153534036e-10,0.000576320408363558,8.534050203417002e-06,0.9348889145898395,4.7471953220760005e-08,1.9955697618518536e-10,4.65014865324184e-05,0.0006113416379073129,0.0012156617578144384,0.058223078801824674,0.0002687822759352531,0.0001246840218702843,0.0005028216552029121,0.000442657311760755,0.0005055109040590783,2.764008921860144e-07,3.3521294354072875e-05,0.0016500897181569718,0.00038947612108920337
TEST_00054,3,0.16440438876794333,3.4372035783241916e-06,9.036828639858953e-10,0.21891761181523292,2.4079757483980103e-05,0.0003273008132170256,4.243867240629903e-07,1.7789503089880784e-09,0.0005584627885862396,0.1433529559792756,0.029099475858664667,0.015482616286063202,0.0009157284580390652,0.0006586720913470282,0.047773516709514866,0.1611951677039219,0.08271782578079445,4.400542528119208e-06,0.0002998931686634499,0.09053409023672193,0.04372994896906685
TEST_00055,10,0.09696310343561905,1.510831704144071e-06,1.414293449147517e-09,0.09271058973128482,4.6434488859906735e-05,0.00038835360209360216,6.642975991360021e-07,2.7840698251735655e-09,0.0009190141887635119,0.11394773099875426,0.19566551417221906,0.018917980306484658,0.0022066462730362933,0.0010310272779286446,0.19343178568828887,0.10101531885342803,0.09164618429225777,7.313654128991017e-06,0.00046942635253323427,0.062542400333223,0.02808899702342969
TEST_00056,8,0.00140771413997547,1.630152611557065e-06,3.4260396564191983e-10,0.000937652929663572,8.568978311327563e-06,0.0005479536633242578,1.5922133782741815e-07,6.667256426295038e-10,0.5595019096206337,0.0008291284544008754,0.0005233565608362041,0.0005623670570193538,0.21213827650042902,0.21483723485104195,0.0019947656404853227,0.0019283563507089172,0.0016286986986146015,8.625291767828425e-07,0.00010306488302833294,0.001921101613754126,0.0011271971453172196
TEST_00057,10,0.027368793077961036,8.181019562864782e-07,1.325646604827595e-09,0.01889199935424504,0.00010392697865619984,0.0006034078978973856,6.230496793645257e-07,2.6077532915238795e-09,0.001227983422092078,0.009557075391944902,0.463537685288936,0.009307044399533749,0.015621963517429949,0.002055397538851836,0.012177430902717449,0.018693937989552253,0.3876917924364738,7.79393755484663e-06,0.0004402784818302676,0.004391178020943818,0.028320866278344143
TEST_00058,17,7.930296730016348e-07,7.501855071078374e-10,2.339826374502847e-13,8.827111418253029e-07,5.829666005272474e-09,3.640904307528016e-07,1.0995319584513615e-10,4.611388939516735e-13,6.645807071792178e-06,6.882254593061352e-07,2.159469814481258e-06,1.0401365242639888e-05,2.236649085878225e-06,2.3802684525719863e-06,1.1452820809313297e-06,1.0719851979422033e-06,9.416802804375411e-07,0.9998987902073931,6.638661434364313e-05,3.7092055451255422e-06,1.3967182866873202e-06
TEST_00059,11,0.00578695531838518,4.4751884996051905e-06,1.227541070445129e-09,0.004418800960456565,5.768918161890069e-05,0.0008450953786123532,5.769403908721911e-07,2.4158312906817007e-09,0.007244474476985211,0.006974568293341703,0.014363500719783475,0.5829932854761771,0.250860745843358,0.09841967359251291,0.007415829117509197,0.005685829485593617,0.004918965188500687,6.103898080223219e-06,0.000385667592056387,0.006268180968077819,0.0033495787366877856
TEST_00060,10,0.09704970443143197,1.5329245777808277e-06,7.976484210283786e-10,0.06202913113804676,5.2293588407566644e-05,0.0002706112872177775,3.748922157364743e-07,1.5690986480413458e-09,0.00047650423803957806,0.0697987224316572,0.4409919986174475,0.0068451767323956724,0.0010046321899232003,0.000581853827576881,0.06022514427736226,0.08778829392301905,0.09093264791060036,3.044835046053757e-06,0.00026491784052082095,0.04526153235842748,0.03642188018933921
TEST_00061,7,1.5614227885893535e-10,2.3038150919512883e-09,4.5976262206276835e-17,1.3262089156563242e-10,2.7107999155692884e-11,6.580648271426992e-11,2.1457396785358384e-14,0.9999999765620428,1.4899595136390805e-08,1.3111204123934263e-10,7.495985038158402e-11,7.834264168389107e-11,7.170300974908432e-10,4.128492544871096e-09,1.396389653016079e-10,1.209099588871492e-10,1.0690674969637055e-10,2.1326323407201854e-13,3.540359180337923e-11,2.1017828506569236e-10,1.0965983033858942e-10
