ID,target,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,prob_8,prob_9,prob_10,prob_11,prob_12,prob_13,prob_14,prob_15,prob_16,prob_17,prob_18,prob_19,prob_20
TEST_00010,17,2.0876607e-10,7.2286747e-07,4.9233668e-06,2.5551814e-09,2.1360087e-08,3.166108e-07,1.20564655e-05,2.8842926e-08,2.7284261e-06,2.3003291e-10,8.014753e-11,1.0970738e-07,5.6558514e-07,3.8971564e-05,2.2746901e-08,2.835333e-10,1.2950904e-10,0.99985087,8.868256e-05,3.2455938e-09,1.5471173e-08
TEST_00011,8,8.645966e-06,0.00060064235,2.4689987e-05,4.8793027e-06,3.6321915e-05,1.3740867e-05,0.00015982427,3.8730937e-05,0.9598717,1.0834723e-05,0.0009889982,3.9020055e-05,0.0023803262,0.03498999,4.244578e-05,1.0476111e-05,0.00021126332,0.00014735761,0.00036026162,5.4590637e-05,5.246005e-06
TEST_00012,11,4.2409585e-05,0.00033310772,2.2877473e-05,9.6269805e-06,2.9018185e-05,0.000110196954,0.00010538653,0.002859802,4.4589244e-05,2.8300517e-05,4.021535e-05,0.94331723,0.0002095537,9.1247726e-05,0.05194748,1.3218415e-05,2.2896364e-05,0.0006905559,5.087928e-05,1.9829573e-05,1.1552241e-05
TEST_00013,10,0.027690751,0.0007587699,0.0004565796,0.025974454,0.0019957982,0.0005878449,0.00039823106,0.0008890262,0.007013097,0.025527243,0.5708879,0.0080182785,0.018027395,0.012917385,0.010419188,0.026352743,0.24357343,0.00038216973,0.0005176989,0.015802978,0.0018089965
TEST_00014,3,0.19450107,0.00010608757,4.90948e-05,0.20857815,0.0009289126,0.0003107274,5.6312394e-05,1.1114079e-05,6.239097e-05,0.18805748,0.028282605,0.011611563,0.0001196399,4.4253593e-05,0.02173956,0.16444677,0.098946206,0.00016130295,9.149738e-06,0.08149176,0.0004858477
TEST_00015,9,0.19914626,3.0561474e-05,5.452092e-05,0.15554595,0.00039064363,0.00023923386,5.6650842e-05,2.9116552e-05,5.6222678e-05,0.20583695,0.041154236,0.022017132,0.00015148016,6.4775515e-05,0.035206936,0.16639008,0.12015394,7.047777e-05,1.561195e-05,0.050689258,0.0026999991
TEST_00016,13,0.010134126,0.0008013495,0.0011250041,0.0037430152,0.00020389241,0.00048030255,0.00083026866,0.0007588357,0.075574726,0.0106859645,0.2279699,0.038948387,0.010245863,0.5012275,0.034498762,0.007794387,0.067662716,0.00017969994,0.00022622777,0.006379504,0.0005295827
TEST_00017,16,0.11441107,0.00034008984,0.00029638904,0.12341196,0.002282482,0.0005538719,0.00022311832,0.00033774308,0.00040802298,0.14295147,0.08599717,0.050918933,0.0014773633,0.00059395435,0.09085016,0.12763649,0.16305055,0.00046230707,0.0001258019,0.08973362,0.003937389
TEST_00018,19,0.022679074,0.0006434485,0.00019665567,0.038950596,0.0008573073,0.0007022504,0.00017859919,0.00027094907,0.0012790177,0.023879917,0.015998125,0.005360494,0.0009359676,0.0033929409,0.009894565,0.027001461,0.023493798,0.001124554,9.2664646e-05,0.8206627,0.0024049853
TEST_00019,14,0.0060302876,0.0003229473,0.00022710042,0.00317465,3.631302e-05,0.00015230829,0.00018368565,0.001172674,0.00036754448,0.0065702214,0.007968292,0.40536562,0.002227189,0.00057776115,0.54360646,0.0050395057,0.007155616,0.0013233398,9.69119e-05,0.007004769,0.0013968361
TEST_00020,6,7.3013354e-08,4.7465823e-05,0.00010927717,1.04270434e-07,2.6028954e-06,1.8861068e-06,0.99875826,2.5864756e-05,7.250737e-05,1.325119e-07,3.0487348e-07,4.9625567e-07,3.923279e-05,0.0004318417,2.6128257e-07,7.1799526e-08,3.1182216e-07,2.2173996e-05,0.0004819589,1.1921695e-07,5.117159e-06
TEST_00021,16,0.11682174,0.00021597934,0.000246433,0.112880416,0.0019537297,0.00086734653,0.00014255985,0.00030973792,0.00035198597,0.13737044,0.11814331,0.056998968,0.001287852,0.0006503258,0.10157637,0.12103076,0.17052238,0.00040228764,8.959364e-05,0.056939986,0.0011978098
TEST_00022,5,0.0004582887,0.00015391692,0.00020169641,0.00049074745,0.0021458538,0.902327,0.00015820634,0.0012573047,0.005135658,0.0004188479,0.03511358,0.00031386886,0.02830143,0.015319209,0.00020554215,0.00037935132,0.0051927892,0.000902171,0.0007681832,0.00039351397,0.00036292846
TEST_00023,19,0.09290023,0.0001960693,0.00024278388,0.11707817,0.00093899015,0.0006564724,0.00016209789,0.0002258599,0.00014110419,0.12832165,0.024704231,0.07451428,0.0007254182,0.00016988291,0.16745605,0.117032304,0.057549533,0.00068925455,6.012307e-05,0.21478811,0.0014474171
TEST_00024,19,0.11145225,0.0003001858,0.00014046118,0.14650995,0.001399402,0.0005307015,0.00015885152,7.051711e-05,0.0009792572,0.12101941,0.046131298,0.017989304,0.0013043674,0.0005956163,0.03563648,0.12064308,0.0907592,0.0008657593,8.5126885e-05,0.30083048,0.002598322
TEST_00025,2,1.3180002e-07,4.7376478e-05,0.9979809,8.1977674e-08,2.873238e-06,6.7448364e-06,8.096757e-05,2.689068e-05,0.0015244284,2.2720032e-07,1.2006427e-07,4.5284498e-08,9.7010925e-06,9.858237e-05,1.232487e-07,4.1408353e-07,3.768932e-08,4.8237056e-05,0.00016690543,3.4874384e-07,4.8152015e-06
TEST_00026,12,0.00018659302,0.0014725093,0.0009961594,0.00019068796,0.0005348556,0.0008367382,0.004076618,0.03281126,0.14989677,0.00027592905,0.014225546,0.00073094975,0.7071671,0.06012844,0.0013744285,0.00037911677,0.0029939294,0.00082887424,0.017598838,0.00086723507,0.0024275302
TEST_00027,14,0.10308599,0.00036351944,0.00035194526,0.1362475,0.0034431545,0.0020498843,0.00024374021,0.0001558012,0.0010591563,0.13850778,0.086450525,0.064892374,0.003979988,0.0005960642,0.14696102,0.11273171,0.12127163,0.0013659861,0.00017064076,0.075251,0.0008205842
TEST_00028,8,1.2956865e-07,2.536575e-07,9.055752e-08,2.9731547e-08,5.935679e-07,2.42616e-07,1.9552039e-07,2.7412746e-08,0.9998771,1.0044983e-07,2.984286e-06,5.009459e-08,3.4188004e-05,6.728115e-05,1.3848723e-08,8.8224645e-08,3.939239e-07,5.0797635e-06,1.0736397e-05,3.8210405e-07,1.6635063e-08
TEST_00029,12,0.00015909119,0.0017083135,0.0033246698,0.00012410978,0.0010153824,0.0017085813,0.0073024547,0.046287738,0.15238582,0.00016601763,0.008480889,0.0015030092,0.6181037,0.07490429,0.0016756457,0.00021544407,0.00096242456,0.002791135,0.07550638,0.00071563496,0.00095934223
TEST_00030,13,1.3810494e-08,1.7938964e-06,1.3820611e-05,1.4214772e-08,6.7833736e-07,4.4186586e-06,3.1853193e-05,2.1928647e-05,0.002347308,1.1155098e-08,7.601724e-05,4.422712e-09,0.001577715,0.9956731,5.0437707e-09,1.8565798e-08,1.10931e-06,4.535349e-05,0.00020266577,3.2818814e-08,2.099692e-06
TEST_00031,0,0.1586398,6.22251e-05,9.16427e-05,0.13300961,0.0007816132,0.00059868925,6.170971e-05,7.507516e-05,0.00023949008,0.15789631,0.06758758,0.017761376,0.00041828083,0.00024765657,0.023441128,0.13152272,0.1499728,0.00014589803,3.020526e-05,0.1551207,0.0022954983
TEST_00032,1,5.5368935e-07,0.9962814,9.030014e-05,3.1090593e-07,9.978682e-06,3.482092e-06,3.7326477e-05,1.2642235e-05,0.003454292,3.3903103e-07,1.8804283e-06,1.5044628e-07,1.1205932e-05,7.408873e-05,4.3151258e-07,4.2618356e-07,8.839904e-07,8.8573815e-06,8.383268e-06,1.573817e-06,1.4178702e-06
TEST_00033,2,1.4595713e-07,6.256271e-05,0.997972,1.00209505e-07,2.9567846e-06,6.680536e-06,9.8465185e-05,3.1018302e-05,0.0014757514,2.2182299e-07,1.03934575e-07,4.279496e-08,7.345365e-06,0.000100524296,1.3933105e-07,4.5091915e-07,3.690603e-08,4.154369e-05,0.0001931103,5.064985e-07,6.2514637e-06
TEST_00034,18,5.070825e-13,9.63211e-09,2.2854168e-08,3.1690262e-13,1.3038803e-09,5.432975e-09,9.1909624e-07,2.6972776e-07,3.603423e-07,3.592036e-13,1.7848278e-13,2.1234114e-13,1.3947411e-07,1.7808846e-06,1.1990335e-13,5.1620443e-13,3.0397345e-13,3.0059346e-06,0.9999934,9.588439e-13,1.3930376e-07
TEST_00035,5,0.0008135522,0.00023165034,4.367774e-05,0.0013536337,0.0064107217,0.9718908,3.7863803e-05,6.8477166e-05,0.0001503414,0.0006031701,0.0041514225,0.00043547244,0.0071200305,0.00059145846,0.00021988116,0.00062048325,0.001879457,0.0010156658,0.00014358517,0.002205445,1.3192681e-05
TEST_00036,9,0.15993765,0.00014790517,0.00010666112,0.16535394,0.0017141227,0.0003080599,0.00015854888,0.00018487642,0.00016122198,0.19720651,0.049253445,0.02114895,0.0005551127,0.00017177346,0.034394275,0.1666791,0.1324524,0.00011747131,6.33575e-05,0.06048191,0.009402729
TEST_00037,4,0.051646277,0.00030094935,0.00012497127,0.08286197,0.5601571,0.004300283,6.383521e-05,0.0005069936,2.8369133e-05,0.06503168,0.011542628,0.0750269,0.0002927304,7.088185e-05,0.039004233,0.056216322,0.029333597,0.00017318917,6.8657944e-05,0.023051523,0.00019690799
TEST_00038,4,0.00069706247,1.5170231e-05,3.7085697e-06,0.0010801185,0.9840205,0.0009765193,1.5572061e-06,9.295244e-06,2.9140974e-06,0.00088415726,0.00017994507,0.009738095,1.6617858e-05,6.3179245e-06,0.0008402732,0.0007713799,0.00044859273,1.000841e-05,1.5690291e-06,0.00029619344,4.9730104e-08
TEST_00039,9,0.195245,1.6876851e-05,3.934226e-05,0.13983761,0.0004079715,0.00022713265,3.434182e-05,1.8880031e-05,8.4047584e-05,0.21725416,0.045665726,0.019420227,0.0001300564,2.8599687e-05,0.030000187,0.18465038,0.123309985,4.2308337e-05,8.059746e-06,0.042087007,0.0014920813
TEST_00040,20,5.293606e-07,9.044657e-09,5.0638093e-08,3.1414916e-07,5.9875997e-09,6.043761e-08,9.818091e-08,8.044306e-06,1.7042387e-07,4.1061418e-07,3.042586e-07,1.200095e-07,4.689239e-06,1.2160149e-07,6.3508075e-08,3.9525662e-07,5.900328e-07,8.9274685e-09,2.4511467e-06,4.0095898e-07,0.99998116
TEST_00041,7,1.3841699e-06,1.7656253e-05,2.7763754e-06,1.7692214e-06,6.432876e-05,2.3526312e-05,7.2904263e-06,0.99915916,3.915015e-06,2.3489524e-06,2.945994e-05,0.00019503688,6.907063e-05,2.1445681e-05,7.6260425e-05,2.7671783e-06,9.640001e-06,4.458402e-06,0.0001232273,3.7619243e-06,0.0001807067
TEST_00042,4,0.002680912,8.638495e-05,1.5512796e-05,0.003577497,0.96049184,0.0047150548,7.263212e-06,7.879564e-05,1.3875968e-05,0.0028672228,0.0015249664,0.016282447,0.0001354832,2.4128807e-05,0.0018027847,0.0026041951,0.00179946,2.1397564e-05,9.471522e-06,0.001260104,1.2192605e-06
TEST_00043,17,1.092304e-06,2.649416e-05,3.549507e-05,3.42179e-06,3.1923748e-06,2.3524595e-05,0.00025286386,2.8576773e-05,0.00014509098,1.1991079e-06,9.901898e-07,0.00030907273,8.283151e-05,9.057343e-05,0.000105731,5.0457237e-07,7.2659486e-07,0.9983335,0.0005303182,2.0707869e-06,2.2726366e-05
TEST_00044,4,0.0004580052,2.4345873e-05,1.2994085e-06,0.000933822,0.99059665,0.0013536972,9.591843e-07,2.9089126e-05,1.4587363e-07,0.0004098668,3.85736e-05,0.0051185437,1.9377192e-06,8.9260413e-07,0.0003078155,0.00035546778,0.00016003722,6.1504784e-06,9.088084e-07,0.00020162403,1.3342115e-07
TEST_00045,1,1.5213809e-06,0.8832473,0.000499225,8.5093814e-07,4.3889344e-05,1.0986458e-05,0.00020716182,0.00017653775,0.111720435,1.068489e-06,8.277216e-05,4.655776e-07,0.0005259042,0.0032925801,1.6611068e-06,1.5325559e-06,1.4851677e-05,2.9802413e-05,0.00013266757,3.7744767e-06,5.0183103e-06
TEST_00046,5,0.0005077043,7.899519e-05,9.878056e-05,0.0004762077,0.0036844036,0.93045294,4.167891e-05,0.00017605597,0.0017166799,0.00039449093,0.030992743,0.0002460556,0.020652868,0.0040388773,0.00012037445,0.00035894243,0.004797161,0.00059540034,0.00026230566,0.0002663065,4.106343e-05
TEST_00047,6,4.359941e-08,6.6040826e-05,0.00012926926,5.778182e-08,1.8863221e-06,1.9395882e-06,0.9988931,3.0064384e-05,5.3773525e-05,8.6718934e-08,2.1983772e-07,2.456059e-07,2.111638e-05,0.00039278693,1.4284078e-07,4.9241983e-08,2.4681947e-07,2.489029e-05,0.00037981532,5.4050307e-08,4.198908e-06
TEST_00048,18,3.0157132e-09,6.18693e-07,8.7685585e-06,4.8589577e-10,3.374422e-08,3.5603676e-07,0.0002893287,5.9572794e-06,5.9203536e-05,1.6616584e-09,1.1374282e-08,3.1063232e-09,0.023075098,0.0006567002,1.9822883e-09,5.3652824e-09,2.5549836e-09,2.8086444e-05,0.9758741,6.974456e-10,1.6964896e-06
TEST_00049,0,0.15744375,0.00015313379,7.589672e-05,0.14775385,0.000864786,0.0003841262,9.665695e-05,0.00013089477,0.00016188755,0.15231368,0.06014718,0.031182218,0.00020503787,0.00012986716,0.046002112,0.14731656,0.123172194,0.00024011784,2.3504665e-05,0.13072373,0.0014788153
TEST_00050,11,7.170879e-06,2.537126e-05,2.2539505e-05,5.3839685e-06,1.602692e-05,1.6238526e-05,1.4483513e-05,0.00042286608,7.465571e-06,1.8989034e-05,1.428619e-06,0.9597262,0.0002653104,1.1285179e-05,0.039316617,1.2632585e-05,3.87434e-06,7.593018e-05,6.0481652e-06,2.2375985e-05,1.6764732e-06
TEST_00051,9,0.14360242,0.00010410107,0.00014881336,0.1259312,0.0006093825,0.00072347175,7.857305e-05,8.790198e-05,0.00010650314,0.16528128,0.031403054,0.0719396,0.00017223391,0.000100203506,0.14299986,0.13487905,0.07188956,0.00027877808,2.3470051e-05,0.10650373,0.0031368101
TEST_00052,9,0.16810046,8.039496e-05,8.12888e-05,0.14245707,0.0007486557,0.00031306472,5.625768e-05,2.4559462e-05,0.00039558273,0.18207522,0.0634841,0.02188557,0.00047794945,0.0001382699,0.036405988,0.16831172,0.11586529,0.00017433937,1.9749217e-05,0.098260805,0.0006436691
TEST_00053,19,0.0051885825,0.0012791303,0.00023677028,0.010700517,0.00027260958,0.00015015852,0.00011166391,0.00018200742,0.0007449702,0.0046357554,0.0016272516,0.0038040206,0.00065315055,0.0021434873,0.006031612,0.005164302,0.0030381707,0.0037828863,6.90149e-05,0.94990605,0.00027788331
TEST_00054,9,0.16624694,7.909839e-05,9.309944e-05,0.15625405,0.0007099322,0.0003475683,8.624797e-05,3.437257e-05,9.979081e-05,0.17789766,0.035146926,0.03193021,0.00015914309,0.00011379126,0.05726898,0.15379404,0.095796615,0.00014247835,1.803316e-05,0.12318214,0.00059886544
TEST_00055,0,0.18599576,0.0001517661,0.00017729361,0.15755554,0.0015099951,0.00046824975,9.270272e-05,6.4200554e-05,0.00025844632,0.17978096,0.045456395,0.02172033,0.00038038744,9.909879e-05,0.050477378,0.17432737,0.081011474,0.000212034,4.1560736e-05,0.09854351,0.0016756022
TEST_00056,13,2.1969487e-07,5.9049617e-05,0.0002818097,1.8929279e-07,9.690483e-06,4.6520392e-05,3.8133048e-06,8.8259105e-05,0.0038614965,3.815577e-07,0.00043172349,3.4692738e-07,0.027297454,0.9676894,2.033427e-07,5.265098e-07,7.797111e-06,1.784728e-05,0.00020108126,7.478851e-07,1.348124e-06
TEST_00057,12,0.00022758849,0.0002934207,0.00017424504,0.00016979995,0.0001567071,0.00032137398,0.000101668826,0.00022498761,0.030837081,0.00024060182,0.2904629,0.00010432777,0.49590525,0.16500047,8.672938e-05,0.00027002874,0.01470368,0.00015991184,0.00027085736,0.0002704319,1.786531e-05
TEST_00058,17,1.2632471e-07,2.179654e-05,5.4459713e-05,6.6381396e-08,4.207693e-07,3.1760212e-06,0.0008431602,2.2107164e-05,3.950106e-05,4.889822e-08,1.180633e-08,0.00042332796,1.1103051e-05,4.0856776e-05,3.365518e-05,1.6512022e-08,1.4729899e-08,0.99777627,0.00072720944,3.8717246e-08,2.69604e-06
TEST_00059,12,0.00055724836,0.00021111574,0.00014156278,0.0009750781,0.00010319217,0.0020763574,0.00042137786,0.0021020654,0.042508453,0.0010081286,0.06159301,0.0006239954,0.8594034,0.0045144246,0.0007036786,0.0008494353,0.01085334,0.0016077863,0.006090886,0.0016342492,0.002021352
TEST_00060,20,0.0075985305,1.5084273e-05,3.1650372e-05,0.009275056,3.1966243e-05,5.5194774e-05,3.5178502e-05,0.0002950512,2.6576203e-05,0.007836518,0.002226853,0.0010241752,0.00016696216,1.4904664e-05,0.0014953514,0.007219716,0.0057226573,3.7176593e-05,6.0133974e-05,0.00697989,0.94985133
TEST_00061,7,2.1646152e-05,0.00031215142,0.00019170021,4.4466742e-05,0.00055756455,0.00069667236,0.0002897143,0.9748276,0.0018890479,4.1313182e-05,0.001863,0.00093356107,0.0077346303,0.0043429355,0.00073660054,4.6007106e-05,0.00047934023,0.00017124118,0.0036697553,0.00015742959,0.0009936488
TEST_00062,1,1.6651797e-05,0.58370167,0.012089025,1.3753823e-05,0.00020953872,0.00022200073,0.003857484,0.0017360756,0.3263225,1.8527955e-05,0.0015017225,1.1652655e-05,0.0049748584,0.062403835,5.5817727e-05,1.6662225e-05,0.00016329532,0.00090910395,0.001541073,6.647029e-05,0.00016830894
TEST_00063,0,0.21504956,4.9438815e-05,3.7974452e-05,0.19526953,0.00079339766,0.00028259683,4.2914355e-05,1.0222978e-05,4.9291604e-05,0.21164672,0.02826431,0.017506398,7.7113e-05,3.0849944e-05,0.02450896,0.16760404,0.09310642,0.000116595096,7.567554e-06,0.0452224,0.00032369967
TEST_00064,5,0.00018139834,2.3458495e-06,5.0721387e-06,0.00023966706,0.0005194443,0.9974999,2.8980555e-06,2.0199668e-05,6.3292277e-06,0.00012183344,0.00056425657,5.3914166e-05,0.00010384799,1.3502394e-05,3.2202563e-05,0.00010646709,0.00035136307,4.356186e-05,1.0206532e-05,8.2825354e-05,3.876176e-05
TEST_00065,1,4.684848e-07,0.99685127,3.9198036e-05,3.0935485e-07,7.0601604e-06,1.1566859e-06,1.5710546e-05,9.745e-06,0.0030098879,3.087004e-07,1.0622135e-06,1.1056926e-07,6.2413274e-06,4.3919186e-05,2.33354e-07,4.494933e-07,9.015215e-07,5.968068e-06,3.4809248e-06,1.6759086e-06,7.8838025e-07
TEST_00066,6,1.4058804e-07,8.5104075e-05,0.0001789009,1.9141875e-07,3.9492047e-06,3.7379148e-06,0.9983255,4.89171e-05,6.548347e-05,2.5055868e-07,4.6817394e-07,9.4886724e-07,3.6488356e-05,0.00043417307,4.9140294e-07,1.5060951e-07,5.563894e-07,3.5538345e-05,0.0007721142,1.8293242e-07,6.7222377e-06
TEST_00067,19,0.12058303,0.00016829628,0.00016298975,0.13844217,0.0008414932,0.0004171984,7.7226905e-05,6.921953e-05,0.00011881027,0.11451314,0.01193124,0.03650968,8.324004e-05,5.9938233e-05,0.10274658,0.12159369,0.033394706,0.00040683412,1.8076977e-05,0.31680298,0.0010594464
TEST_00068,0,0.19464006,0.00018569143,0.00010278603,0.1676743,0.0007285763,0.00025358555,0.00010479555,0.00019824092,4.0847182e-05,0.16137405,0.021300208,0.055858828,0.00014531231,4.407705e-05,0.09513318,0.16340445,0.07374304,0.00026794907,3.051186e-05,0.05729488,0.0074746474
TEST_00069,6,9.6323785e-09,3.0476156e-05,6.296394e-05,1.1324146e-08,6.261214e-07,7.737998e-07,0.99930805,8.424654e-06,1.4763309e-05,1.3624331e-08,2.8393462e-08,4.7424273e-08,5.9552403e-06,0.00024417223,2.7970476e-08,7.605731e-09,4.080493e-08,2.1947853e-05,0.00029999737,7.2970017e-09,1.6535204e-06
TEST_00070,6,8.930814e-05,0.0072860396,0.006503296,0.00010342318,0.00052034855,0.00037391594,0.82352895,0.0035529155,0.057285823,0.00017653225,0.0019433147,0.0005208536,0.049412675,0.034232944,0.0007527964,0.00010510976,0.00062787806,0.001067927,0.010605069,0.00038670853,0.00092421065
TEST_00071,18,4.189494e-07,2.6179217e-05,0.00025321578,3.470937e-07,7.722968e-06,2.9189607e-05,0.0008607145,7.1561975e-05,0.000129098,4.0025532e-07,3.6612303e-07,6.013464e-07,0.0052443696,0.0006533345,5.910892e-07,4.5765466e-07,4.5724795e-07,0.000593935,0.9921219,5.698547e-07,4.6219884e-06
TEST_00072,18,6.005626e-08,1.0019821e-05,1.6685466e-05,7.3988616e-08,5.5584205e-06,2.7066037e-05,0.00016400771,0.0006873416,0.00016779709,6.5502284e-08,1.7146102e-07,9.893124e-08,0.0003045515,0.00027841068,1.02437376e-07,9.286566e-08,1.1589541e-07,0.00017505589,0.99764895,3.030002e-07,0.0005135491
TEST_00073,1,4.7065146e-06,0.72283,0.005850381,3.3719682e-06,0.000105600244,7.593291e-05,0.0014176938,0.0009857864,0.21923292,4.319104e-06,0.0007894136,2.2524912e-06,0.006238947,0.041136384,1.1653746e-05,5.3629155e-06,6.848919e-05,0.00027979782,0.0009055104,1.4303503e-05,3.71708e-05
TEST_00074,10,0.05252371,8.985728e-05,0.00018953238,0.04896375,0.0010352054,0.00036773764,0.00010753093,0.00012842234,0.0019454691,0.05236693,0.49248815,0.0062101632,0.006114732,0.0017263547,0.010466983,0.056437723,0.23881638,0.00026811118,0.000105176136,0.028869338,0.00077874167
TEST_00075,3,0.20490491,7.2557574e-05,5.836721e-05,0.22095032,0.00052773504,0.00041705422,4.0713683e-05,2.4231875e-05,2.530152e-05,0.17857713,0.01327341,0.014237461,3.05674e-05,1.5529129e-05,0.03130387,0.17604291,0.053127218,0.00014992678,8.147922e-06,0.10423614,0.0019764928
TEST_00076,18,2.1673655e-05,9.682922e-05,0.0003124078,3.5956844e-05,0.00025382513,0.0012420085,0.0011000742,0.03377387,0.0014464865,3.58393e-05,0.00022425721,6.541483e-05,0.030692589,0.002208011,5.812526e-05,3.562001e-05,8.743535e-05,0.00097651547,0.8928362,0.0001244314,0.03437238
TEST_00077,0,0.17561616,0.00014841292,0.00013776026,0.16901468,0.0015323884,0.00029809316,0.0001914338,0.00010101006,0.0002201617,0.1682,0.068408936,0.018916486,0.0006211845,0.0002993551,0.024523765,0.15179414,0.13534878,0.00018545068,6.9308044e-05,0.08060006,0.0037724471
TEST_00078,2,1.0322805e-07,3.970281e-05,0.9965476,7.2263056e-08,2.8780544e-06,4.4836274e-06,9.0612324e-05,2.1714863e-05,0.0029504704,1.6964471e-07,6.964491e-08,3.2253904e-08,6.04322e-06,8.6760636e-05,7.867743e-08,2.9021493e-07,2.5997574e-08,6.750857e-05,0.0001764051,2.6431252e-07,4.697976e-06
TEST_00079,20,0.09751144,9.78979e-05,0.00023593471,0.10254209,0.00055993017,0.00026345832,0.00016618923,0.0005350688,0.00018183673,0.120851114,0.015918346,0.027606094,0.00076468126,8.8132234e-05,0.059900593,0.112274334,0.05249129,0.00024835477,0.00014011106,0.06507427,0.34254882
TEST_00080,8,0.00032935597,0.00018373938,5.6069926e-05,0.00040489977,1.6062459e-05,4.1432522e-05,0.0003273947,4.3094922e-05,0.95623535,0.0003247825,0.020969404,9.75368e-05,0.011550375,0.003749691,0.00010258658,0.00035718194,0.004323346,0.00026105694,6.196896e-05,0.00027414408,0.00029055102
TEST_00081,7,2.5571888e-05,0.00030788127,8.1632825e-05,2.7367121e-05,0.00041720146,0.00020395375,0.0003017012,0.97624373,0.0018537132,2.9721357e-05,0.0009470456,0.00033586257,0.00394057,0.0021343725,0.00031707162,3.6327547e-05,0.00025435694,8.1692364e-05,0.001985583,8.624502e-05,0.010388368
TEST_00082,8,0.00017451697,0.0006202792,0.00017032685,0.00010166045,0.00011356305,7.221125e-06,0.00047447265,3.8250033e-05,0.5814927,0.00019270007,0.020656275,8.853292e-05,0.3514555,0.0408843,9.51353e-05,0.0001980089,0.0013786919,5.877858e-05,0.0010976443,0.0006340001,6.742526e-05
